city,category,name,lat,lon
bangalore,offices,Raja Gopal and Company,12.9725141,77.6488714
bangalore,offices,Rinac India limited,13.1603506,77.6349524
bangalore,offices,Budjet Buy,12.9991744,77.5495409
bangalore,offices,Crystal Info Services,12.9993426,77.5489247
bangalore,offices,L&C Infrastructure Pvt. Ltd.,12.9986674,77.5498593
bangalore,offices,Kumari Builders and Developers,12.9085789,77.6504838
bangalore,offices,Karnataka Silk International,12.9747158,77.6087945
bangalore,offices,DHFL Home Loans,12.9170292,77.5782496
bangalore,offices,"Nirman Shelter Pvt., Limited",12.9382417,77.5786136
bangalore,offices,Muthoot Fincorp,12.9108115,77.5731777
bangalore,offices,Muthoot Finance,12.9285122,77.6001778
bangalore,offices,Unisys,12.9006953,77.7038587
bangalore,offices,Shree Dhanalakshmi Tours & Travels,12.9744099,77.5710376
bangalore,offices,Curl Analytics,13.0278916,77.5736295
bangalore,offices,Muthoot Finance,12.9751368,77.5521623
bangalore,offices,Chandra Gas Agency,12.9602381,77.531172
bangalore,offices,Balaji Constructions,13.0036623,77.6295972
bangalore,offices,Sam Tours and Travels,12.9358062,77.5480552
bangalore,offices,Wexford Labs,12.9359696,77.5478433
bangalore,offices,Advantech,12.9364317,77.5482772
bangalore,offices,Kidzmania,12.9364212,77.5482939
bangalore,offices,Chandrappa and Co,12.9377191,77.5492883
bangalore,offices,Muthoot Fincorp,12.9392229,77.5516936
bangalore,offices,Vishwadeep Chits,12.9392177,77.5517667
bangalore,offices,Chandrashekhar HS and Sunil HC,12.9392079,77.5518143
bangalore,offices,Surabhi Technologies,12.9391131,77.552163
bangalore,offices,Sreedhar and Co.,12.9386282,77.552737
bangalore,offices,Rajeshwari Recreation Club,12.9387824,77.5530971
bangalore,offices,Manappuram Finance,12.9389889,77.5523159
bangalore,offices,Hussmann Services India LLP,12.940898,77.572985
bangalore,offices,Haier,12.949419,77.5798327
bangalore,offices,Shree Motors,12.9495536,77.5803222
bangalore,offices,Sharekhan,12.952526,77.5774328
bangalore,offices,Muthoot Finance,12.9524891,77.5773771
bangalore,offices,Jayachandra and Co,12.9528936,77.5775132
bangalore,offices,Shri Muruga Law Associates,12.9528518,77.5774851
bangalore,offices,Shankar IAS Academy,12.962692,77.5336354
bangalore,offices,Sparda Mitra,12.9624977,77.5335463
bangalore,offices,Office of the Accountant General,12.9818878,77.5876007
bangalore,offices,AG Office (Audit),12.9789568,77.5881043
bangalore,offices,ಉದ್ಯೋಗ ಸೌಧ,12.9806166,77.5874405
bangalore,offices,Director Technical Education,12.9782342,77.5852679
bangalore,offices,St. Paul's English School,12.9148312,77.5961144
bangalore,offices,Beacon,12.9237402,77.5882005
bangalore,offices,3ST,12.9772352,77.633754
bangalore,offices,Aindra Systems,12.8974321,77.5872356
bangalore,offices,Indian Dental Association,12.9578806,77.5282833
bangalore,offices,Vulcan International Insurance Brokers,12.9867389,77.5801121
bangalore,offices,Shiva Shakthi Industries And Rolling Mill,13.05898,77.7312883
bangalore,offices,91springboard,12.9035841,77.6011747
bangalore,offices,Belaku Handicrafts LLP,13.0552591,77.6256176
bangalore,offices,Target India,13.0455615,77.6203555
bangalore,offices,IBM,13.0477172,77.6227051
bangalore,offices,Integrated Enterprises,12.9322826,77.5836572
bangalore,offices,Consulate General of France,12.9924013,77.5887591
bangalore,offices,Just Dial R&D,12.9355941,77.6140895
bangalore,offices,Juspay Technologies,12.9400559,77.6229137
bangalore,offices,Frauscher Sensor Technology,12.9826384,77.5939825
bangalore,offices,Sub Registrar Office,12.9620939,77.6373526
bangalore,offices,emids Technologies Pvt Ltd,12.905312,77.6303621
bangalore,offices,Iron Mountain,12.9844207,77.6929074
bangalore,offices,Sambodh foundation,13.0583178,77.6025545
bangalore,offices,Mannapuram gold loan,13.0554481,77.6031972
bangalore,offices,Professional Coaching Academy,13.0552023,77.6021678
bangalore,offices,Muthoot Fincorp,13.055396,77.6031417
bangalore,offices,Walls and Acres,12.9564964,77.7099936
bangalore,offices,Cisco,12.9314394,77.6913134
bangalore,offices,MetricStream Inc.,12.8981081,77.6308357
bangalore,offices,TVS goods office,12.8905514,77.644433
bangalore,offices,Red Hat India Pvt. Ltd.,12.9822462,77.699052
bangalore,offices,Dell R&D Center,12.978402,77.6659511
bangalore,offices,Volvo Group India Private Limited,12.9789871,77.6658753
bangalore,offices,PayPal Bengaluru,12.9223031,77.6804666
bangalore,offices,Anantha shishu nivasa,12.9416432,77.5669962
bangalore,offices,Namma mane,12.9641358,77.6472619
bangalore,offices,YMCA dream home,13.0256565,77.6189083
bangalore,offices,Kirubai Project,13.0679365,77.642652
bangalore,offices,Santhosha Samsara,13.0677182,77.6426191
bangalore,offices,The refuge foundation,13.0652996,77.647434
bangalore,offices,Home of Faith,13.0713862,77.65634
bangalore,offices,SAP Labs India Pvt Ltd,12.9244856,77.6701609
bangalore,offices,Sri Lakshmi Venkateshwara Promoters & Developers,12.9857966,77.5557699
bangalore,offices,Golden Jaguar Elevators & Escalators India Pvt. Ltd.,12.9852739,77.5557505
bangalore,offices,Marudhar Infotech Services,12.9853484,77.5557257
bangalore,offices,Right Channel Advertising Agency Pvt. Ltd.,12.9872557,77.555837
bangalore,offices,V3 Gurukulam Study Center,12.9872243,77.5558262
bangalore,offices,Living Hope,13.0430746,77.6081198
bangalore,offices,Sukanya ghar- SATH,12.9906539,77.6871725
bangalore,offices,Shishu Mandir,13.0372009,77.7121393
bangalore,offices,Abhayadhama,12.980077,77.7485727
bangalore,offices,Nihodo Media Pvt Ltd,12.9802134,77.64009
bangalore,offices,ClearTax,12.9001079,77.6311838
bangalore,offices,codemancers,12.9082067,77.6516183
bangalore,offices,Shiva Tours & Car Rentals,13.065256,77.584499
bangalore,offices,Airtel,13.0638609,77.5882591
bangalore,offices,BESCOM,13.0639456,77.5832231
bangalore,offices,BESCOM O & M Section and Consumer Service Station,13.0654562,77.5861208
bangalore,offices,Routematic,12.9777147,77.6367469
bangalore,offices,Mast Global Business Services India,13.0464091,77.6227009
bangalore,offices,"Cerner, Mountain Ash H2 Block",13.0463766,77.622396
bangalore,offices,Ather Energy,12.9327115,77.6035964
bangalore,offices,Akasmika,13.03445,77.5779983
bangalore,offices,BRPL Baketech Pvt LTD - Just bake,13.0867072,77.6354858
bangalore,offices,Sling Media,12.94422,77.6983543
bangalore,offices,Amazon,12.9872599,77.5913241
bangalore,offices,BETA CAE Systems India Pvt. Ltd.,13.0076641,77.5546523
bangalore,offices,nan,12.9636989,77.7112998
bangalore,offices,Karnataka Raj Bhavan,12.9822876,77.5911581
bangalore,offices,Aptean India,12.9827349,77.5590854
bangalore,offices,Innoz Technologies Private Limited,12.9361602,77.6167455
bangalore,offices,Ascent HR Technologies,12.9141666,77.6235872
bangalore,offices,ANI Technologies Pvt. Ltd,12.933724,77.6237867
bangalore,offices,Raksha Health Insurance TPA pvt,12.9331545,77.6235854
bangalore,offices,Essae - Teraoka Private Limited,12.9329474,77.6235037
bangalore,offices,Railway Ticket Booking Center,12.931266,77.6227704
bangalore,offices,Infogain,12.9352903,77.614918
bangalore,offices,Innovays Business Services,12.9338882,77.6177301
bangalore,offices,Pylon Management Consulting Pvt,12.9336845,77.6185593
bangalore,offices,Tavant Technologies India Pvt Ltd,12.9338324,77.6185621
bangalore,offices,Hewlett-Packard,12.9339882,77.6185636
bangalore,offices,Samsung Plaza,12.9337657,77.6232477
bangalore,offices,Blue Dart Express,12.9361109,77.6286173
bangalore,offices,CoreEL Technologies,12.9251637,77.6334195
bangalore,offices,BESCOM,12.9269566,77.6330682
bangalore,offices,Aurigo,12.9274576,77.633072
bangalore,offices,Kabra Excelsior,12.9278733,77.633053
bangalore,offices,Cyber Net,12.9281275,77.6330644
bangalore,offices,GeoSpark,12.9144825,77.6354985
bangalore,offices,Tata Consultancy Services,12.9871987,77.7396486
bangalore,offices,Microfocus India,12.9786011,77.6644678
bangalore,offices,Harman,12.944283,77.6983966
bangalore,offices,Yelahanka BESCOM Office,13.0956473,77.59422
bangalore,offices,LIC,12.9655765,77.5864332
bangalore,offices,Microsoft,12.9216236,77.6688299
bangalore,offices,HP PPS India Software Operations Pvt Ltd,12.923474,77.6820461
bangalore,offices,BSNL Exchange,12.7087924,77.6970567
bangalore,offices,Sub-Registrar Office,12.7150857,77.6997925
bangalore,offices,Wizely office,12.9155822,77.6269344
bangalore,offices,Mech Pro Tech,12.9722253,77.5485506
bangalore,offices,Mobileiron Software India Pvt Ltd,12.9211429,77.6832877
bangalore,offices,Expresscion Solutions LLP,12.8871719,77.6002529
bangalore,offices,Cashfree Payments,12.9274249,77.6329362
bangalore,offices,Zoomcar India,12.959944,77.6441379
bangalore,offices,Co-working Space,12.9010154,77.5859996
bangalore,offices,Axilor Ventures Private Limited,12.9061256,77.5838485
bangalore,offices,Nokia,13.051238,77.6202024
bangalore,offices,Rkt tours and travels,12.9590666,77.5764161
bangalore,offices,Lavanya Enterprises,12.8525834,77.6565017
bangalore,offices,Platify.co,12.9765735,77.6404131
bangalore,offices,Saatvik solutions LLP,12.9292629,77.5208437
bangalore,offices,Hackerrank,12.9318257,77.6131743
bangalore,offices,Medi Assist,12.8481718,77.664214
bangalore,offices,Prestige Deloitte,12.9859613,77.5876278
bangalore,offices,Qualcomm,12.9824426,77.6985276
bangalore,offices,Samsung R&D Institute India - Bangalore,12.9802079,77.6975003
bangalore,offices,Finastra,12.982426,77.69729
bangalore,offices,Bagmane admin building,12.9806527,77.6971827
bangalore,offices,Bagmane Developers Private Limited,12.9809663,77.6962332
bangalore,offices,RTO Kasturi Nagar,13.0043489,77.6645545
bangalore,offices,UrbanPiper,12.9701504,77.7310698
bangalore,offices,Ernst & Young,12.9799633,77.6959069
bangalore,offices,Sysglob Software Solutions Pvt Ltd,12.9163121,77.596647
bangalore,offices,Mercedes-Benz Research and Development India,12.9857648,77.7272609
bangalore,offices,RadCAM Technologies Pvt. Ltd,13.155798,77.6222535
bangalore,offices,வித்யாசாகர் வீடு,12.9090317,77.6061111
bangalore,offices,Grab Greco LLP,12.9313454,77.6912033
bangalore,offices,SAMAN Portable Office Solutions,12.8781202,77.7451149
bangalore,offices,Amar electricals,12.9700843,77.5763899
bangalore,offices,WWM&CS,12.9614012,77.6442386
bangalore,offices,Mr Registration,12.9614072,77.6443046
bangalore,offices,Shree Dhana Lakshmi Real Estate,12.9613885,77.6444651
bangalore,offices,Dassault Syatemes,12.9329236,77.5810701
bangalore,offices,Association of People with Disability,13.007447,77.6232635
bangalore,offices,Controller of Examinations (CoE),12.9349831,77.5343879
bangalore,offices,PESUACADEMY,12.9349831,77.5342791
bangalore,offices,Vice Chancellor,12.935183,77.5350956
bangalore,offices,Principal,12.9355455,77.5351518
bangalore,offices,Registrar,12.9351693,77.535043
bangalore,offices,Accounts Department,12.9353626,77.5350594
bangalore,offices,Safepro Video Security Research Labs,12.9944484,77.5323882
bangalore,offices,Knolskape,12.9755505,77.6360774
bangalore,offices,Playlyfe,12.90991,77.64474
bangalore,offices,Kavin Corporation,12.9986914,77.5503634
bangalore,offices,Maintec Technologies Pvt Ltd,13.0047554,77.6628908
bangalore,offices,Fields of View,12.912653,77.59021
bangalore,offices,Jio,12.9214585,77.6642458
bangalore,offices,Outsource Infotech,13.0255001,77.6530008
bangalore,offices,Essae,12.9248543,77.6314741
bangalore,offices,Bangalore One,13.0384763,77.5896174
bangalore,offices,ExxonMobil Services and Technology Private Limited,12.9892878,77.7311303
bangalore,offices,Vaitheega Sabha,13.0064047,77.5746799
bangalore,offices,McKinsey & Company New Ventures,12.9995361,77.7197386
bangalore,offices,McKinsey & Company Service Center,12.9928227,77.6996355
bangalore,offices,McKinsey & Company,13.012197,77.5564018
bangalore,offices,WeWork,12.9960418,77.6692897
bangalore,offices,WeWork,12.9310262,77.691147
bangalore,offices,WeWork,12.9258697,77.6723166
bangalore,offices,WeWork,12.9289898,77.6329994
bangalore,offices,WeWork Galaxy,12.9735712,77.6087644
bangalore,offices,WeWork,12.9746205,77.6071664
bangalore,offices,WeWork,13.0565998,77.5945406
bangalore,offices,Patent Information Centre,13.0131133,77.5695739
bangalore,offices,Yeshwantpur Telephone Exchange,13.0179838,77.5531675
bangalore,offices,Future Focus Infotech Pvt. Ltd.,12.9738619,77.6076834
bangalore,offices,Equations,13.0258759,77.6026766
bangalore,offices,Core school of arts,12.978524,77.6336895
bangalore,offices,Sundaram Direct,12.9785477,77.6339865
bangalore,offices,Tila,12.9118145,77.6431885
bangalore,offices,Arzoo,12.9096427,77.6517249
bangalore,offices,Instamojo Technologies Pvt. Ltd.,12.9293807,77.6326812
bangalore,offices,Google,12.9821258,77.6993245
bangalore,offices,Aum Infotech Pvt Ltd,12.9859838,77.5523378
bangalore,offices,Edcite,13.0318534,77.5591247
bangalore,offices,vtiger,12.9947808,77.5512833
bangalore,offices,Sara Futura,12.9659533,77.5955732
bangalore,offices,Oman Air,12.9651626,77.5978839
bangalore,offices,Vignesh travels,12.9337678,77.607776
bangalore,offices,Jaaga DNA,13.0073672,77.5659241
bangalore,offices,JN Tech Solutions,13.0813846,77.559798
bangalore,offices,Eyecon,13.0004879,77.5501413
bangalore,offices,Go-Jek,12.960133,77.6441523
bangalore,offices,TEKsystems Global Services,12.919878,77.6834888
bangalore,offices,Grameen Kota,12.9169378,77.5798111
bangalore,offices,Accenture,12.9206721,77.6812356
bangalore,offices,Hewlett Packard Inc,12.9208604,77.6807689
bangalore,offices,"Hinduja Global Solutions, (HGS)",12.9210658,77.6807407
bangalore,offices,Ovobel Foods Limited,12.9779214,77.6180329
bangalore,offices,Max India Life Insurance,12.9688136,77.6478432
bangalore,offices,obvious,12.9654096,77.5977297
bangalore,offices,Sacumen,12.933972,77.6134152
bangalore,offices,Boeing,12.9874628,77.69404
bangalore,offices,UrbanDesk,13.001366,77.549332
bangalore,offices,UrbanDesk,12.9992623,77.5496684
bangalore,offices,Centre for Law and Policy Research,12.9711841,77.6125593
bangalore,offices,Tecwink,13.061461,77.6418748
bangalore,offices,Pavithra Real Estate Agency,13.0675043,77.6327527
bangalore,offices,WeWork,12.9808627,77.6032564
bangalore,offices,Globe Moving & Storage Co. Pvt. Ltd.,13.0006319,77.663217
bangalore,offices,Biocon,12.846617,77.675625
bangalore,offices,Hexagon Global,12.9115308,77.6320337
bangalore,offices,Capillary Technologies,12.9131875,77.6257144
bangalore,offices,Indian Red Cross Society - Karnataka Red Cross Blood Bank,12.9843552,77.5787035
bangalore,offices,The Alternative Story,12.9022125,77.5814905
bangalore,offices,Dbaux Technologies,12.9690353,77.647926
bangalore,offices,Bangalore One,12.9681914,77.5271876
bangalore,offices,EzPG Network Solutions Pvt Ltd,12.90482,77.6089173
bangalore,offices,Asti Infotech pvt. Ltd.,12.8417261,77.6670251
bangalore,offices,Ivision Information Technologies Pvt. Ltd.,12.9554323,77.5855204
bangalore,offices,Bharat Tent Works,12.965913,77.5897078
bangalore,offices,BBMP Office,12.9679176,77.5306343
bangalore,offices,Udaan,12.9118878,77.6403914
bangalore,offices,Hustle Hub,12.9161045,77.6449872
bangalore,offices,The Final Sem,12.9092342,77.6398674
bangalore,offices,Chess SaGa,12.9351518,77.6304934
bangalore,offices,mipl,12.9965867,77.5678217
bangalore,offices,Opus Desk,12.9997867,77.5495464
bangalore,offices,KPN Travels,12.9590643,77.5766371
bangalore,offices,तेजोस्मा,12.9258092,77.5848724
bangalore,offices,तेजोसमा,12.9260447,77.5848164
bangalore,offices,SOLIS,12.9163753,77.6103469
bangalore,offices,Manappuram Gold,12.9492726,77.5366826
bangalore,offices,Uma Realty The HUB,12.9300387,77.6332811
bangalore,offices,Office of the Regional Fire Officer,12.980585,77.5485031
bangalore,offices,IAS Baba,12.9702504,77.5368194
bangalore,offices,Manappuram Gold,12.9575602,77.5337952
bangalore,offices,Karnataka State Government Medical Officers Association,12.9738299,77.5660381
bangalore,offices,Insight IAS,12.9623815,77.5335109
bangalore,offices,Space55,12.999402,77.549169
bangalore,offices,Universal Coaching Center,12.9571524,77.534093
bangalore,offices,Karnataka Wine Board,12.9756506,77.5896383
bangalore,offices,Sahaj Software,12.9249246,77.6278552
bangalore,offices,SIPAbacus,12.9744258,77.5430086
bangalore,offices,DTDC Courier Service,12.9808967,77.6935559
bangalore,offices,BrillMindz,12.9372774,77.6266203
bangalore,offices,Eynos Business Solution,12.9218542,77.5936252
bangalore,offices,Kassia,12.9746323,77.5472612
bangalore,offices,Galaxy Digital Network Cable TV,12.9733838,77.6801226
bangalore,offices,Texport Garments,12.9284094,77.5050178
bangalore,offices,Uniwing Cargos Pvt. Ltd.,13.0071215,77.5488693
bangalore,offices,Samartha and Suveechi,13.0046061,77.5487553
bangalore,offices,Valens Elvators,12.9997263,77.5495669
bangalore,offices,Vivaan Foods,12.9991843,77.549598
bangalore,offices,Sifang India Pvt. Ltd.,12.929842,77.5058748
bangalore,offices,Allen Career Institute,13.020601,77.6431301
bangalore,offices,MIMSYS Technologies Pvt. Ltd.,12.9102888,77.6146442
bangalore,offices,Workshaala,13.0412578,77.6168941
bangalore,offices,kognitiv_,12.9144593,77.6355359
bangalore,offices,Harshal Sanghvi & Associates,12.9613218,77.5754736
bangalore,offices,Paxal Towe,12.9612937,77.5753891
bangalore,offices,Reva Elevators,13.0002691,77.5521147
bangalore,offices,Smartworks - Sargod Imperial,12.9715102,77.6056382
bangalore,offices,Smartworks - Sirius Building,12.9891878,77.5927153
bangalore,offices,smartworks - Golden Millenium,12.9908134,77.5938003
bangalore,offices,Cartoon Mango,12.9911388,77.5939974
bangalore,offices,Office of the GST Commissioner,13.020089,77.5844441
bangalore,offices,B G Shirke Construction Pvt. Ltd.,13.0208033,77.5844863
bangalore,offices,Cloudphysician,13.0209141,77.5844951
bangalore,offices,Engagedly,13.0144846,77.5744615
bangalore,offices,Directorate of Tribal Welfare Department,12.9841919,77.5815976
bangalore,offices,Aparna Enterprises Ltd.,12.9841304,77.5813562
bangalore,offices,Micro Labs Limited,12.9843016,77.5789851
bangalore,offices,"design,string",12.9241587,77.6536672
bangalore,offices,Durga Bearing Co. Pvt. Ltd.,13.0067831,77.5490101
bangalore,offices,Supinco Automation Pvt. Ltd.,13.0068961,77.548992
bangalore,offices,VLCC Institute,13.0074691,77.5489853
bangalore,offices,Samak Holidays,12.9743154,77.5707319
bangalore,offices,Pearson,12.961762,77.5994852
bangalore,offices,PC Mohan and Co.,12.9622939,77.5920045
bangalore,offices,Sublime House of Tea,12.9714488,77.6142159
bangalore,offices,Morph Design Company,12.9711064,77.6141354
bangalore,offices,315 Work Avenue,12.9333764,77.6125275
bangalore,offices,WeWork,12.9364493,77.6107974
bangalore,offices,BuildNext,12.9157223,77.6321773
bangalore,offices,BHIVE Workspace,12.9180295,77.624584
bangalore,offices,Prestige,12.9215784,77.6697135
bangalore,offices,Rollon Bearings Private Limited,12.9870531,77.5946559
bangalore,offices,Banyan Data Services,12.9700692,77.7307283
bangalore,offices,BVA Degree college,13.0362608,77.5895195
bangalore,offices,91 Springboard,12.9814907,77.6457319
bangalore,offices,91springboard,12.9736443,77.6091567
bangalore,offices,Sri Mookambika Trading Co,13.021656,77.5443824
bangalore,offices,Skill Mission,12.9351043,77.600767
bangalore,offices,KMF Quality Assurance Division Office,12.9392816,77.6041327
bangalore,offices,Jiffy Cable and Datacom,12.8358297,77.6844015
bangalore,offices,National Public School,12.8297065,77.6818318
bangalore,offices,Routematic (Nivaata Systems),12.9654906,77.6417307
bangalore,offices,Vinod Gowda,12.8984204,77.5625859
bangalore,offices,Synopsys,12.9379012,77.6060839
bangalore,offices,Byjus the Learning App,12.9326588,77.6034928
bangalore,offices,ELEMENT 14,12.932643,77.6031599
bangalore,offices,Marathon Skyship Private Limited,12.9288019,77.6072292
bangalore,offices,Christs School,12.9285561,77.6073419
bangalore,offices,Bhagyalaxmi Enterprises,12.9282111,77.6072507
bangalore,offices,Mary Mount School,12.9278006,77.6066821
bangalore,offices,Mar Makil Gurukulam,12.9280307,77.6061242
bangalore,offices,Dharmaram Vidhya Kshetram,12.93394,77.6050888
bangalore,offices,Faculty of Philosophy,12.9332133,77.6049011
bangalore,offices,Angelina Softcares,12.9335793,77.6051586
bangalore,offices,Iqra international School,12.9175251,77.6149973
bangalore,offices,Bengaluru One,12.9579588,77.6147443
bangalore,offices,DTDC,12.9593664,77.6146692
bangalore,offices,Foundation for Agrarian Studies,12.9775289,77.6423904
bangalore,offices,Falconaris Solutions,12.9759067,77.602415
bangalore,offices,Allegion India,12.9328679,77.6030016
bangalore,offices,Tiara FBD infotech private limited,12.9776754,77.6430315
bangalore,offices,Safran Engineering Services,12.9202518,77.6686214
bangalore,offices,Basha Realtors,13.0014147,77.6235914
bangalore,offices,Asha Kiran Society,13.0007928,77.6252989
bangalore,offices,Amara Prema Charitable Society,13.0007977,77.6252583
bangalore,offices,Microvision Electronics,13.0001102,77.6230401
bangalore,offices,Data Recovery Service Bangalore,13.0210066,77.6290727
bangalore,offices,nan,13.0084104,77.5700351
bangalore,offices,nan,13.0250047,77.5576599
bangalore,offices,BlockSurvey,12.9168124,77.6171089
bangalore,offices,Consulate General of Canada,13.0122776,77.556274
bangalore,offices,Allen Career Institute Jalahalli East,13.0563751,77.5474998
bangalore,offices,Airtel Store,13.0816153,77.5598404
bangalore,offices,Bluetronics,12.8394436,77.6628645
bangalore,offices,Intelligence Two,12.9977551,77.6792616
bangalore,offices,G7CR Technologies Pvt Ltd,12.976046,77.5987712
bangalore,offices,Sourcebits (Ascendum Digital),12.936467,77.6909742
bangalore,offices,Ascendum Solutions,12.9727488,77.7189026
bangalore,offices,VI mini store,13.0219235,77.5590175
bangalore,offices,Geetha Enterprises,12.9977785,77.5408421
bangalore,offices,ACT Fibernet,12.9975596,77.5404612
bangalore,offices,BESCOM,12.9978255,77.5404645
bangalore,offices,Bangalore One,12.997521,77.5407207
bangalore,offices,CLR Facility Services. Pvt. Ltd,12.9836058,77.6167439
bangalore,offices,RTO Yelahanka Driving Test Ground (cars),13.1508672,77.5546948
bangalore,offices,Spectrum Legal,12.991464,77.6151865
bangalore,offices,Indaus Infra,12.9914503,77.6152627
bangalore,offices,Solidarity foundation office,13.0423021,77.5705021
bangalore,offices,ONZE Technologies (India) Pvt Ltd,12.9114349,77.5992958
bangalore,offices,Consultants Factory,12.9108648,77.5967789
bangalore,offices,Shipdesk,12.9750077,77.6356142
bangalore,offices,Proche Solutions,12.9806412,77.6290874
bangalore,offices,Yellamala Goods Carrier,12.9691447,77.6244445
bangalore,offices,Searchlight Health,12.9557984,77.6406417
bangalore,offices,U.S. Yogesh Kumar Associates Advocates,12.9288603,77.5830357
bangalore,offices,Thomas Cook,12.9287946,77.5830152
bangalore,offices,Tantragna Corporation,13.0993114,77.5239815
bangalore,offices,Soil and Soul (Bengaluru North),13.0540845,77.5992877
bangalore,offices,Aarzan Developers,13.0022283,77.623675
bangalore,offices,"Christ University, Bangaluru",12.9344255,77.6058913
bangalore,offices,Simon Rodrigues & Associates Chartered Accountants,13.0037077,77.6243007
bangalore,offices,SpotOn Logistics,12.9812247,77.601873
bangalore,offices,SpotOn logistics,12.9812426,77.6017892
bangalore,offices,DTDC,12.9670027,77.6126508
bangalore,offices,BBMP Contact Point - Ward No. 60,13.0014143,77.6200825
bangalore,offices,Institute of Wood Science and Technology,13.0111121,77.5704208
bangalore,offices,Sharekhan,12.9137038,77.6083783
bangalore,offices,MOA Engineering,12.8801809,77.5699314
bangalore,offices,emids Technologies Pvt Ltd,12.9114984,77.625637
bangalore,offices,SK Public School,12.8185575,77.6986146
bangalore,offices,Daily Needs Exim Pvt. Ltd.,12.9824636,77.5375074
bangalore,offices,Seven Beans Coffee Company,12.9657154,77.6129539
bangalore,offices,nference,12.9535086,77.6501132
bangalore,offices,Navakarnataka Publications,12.986254,77.5809807
bangalore,offices,EZ Lynx,12.988882,77.5754312
bangalore,offices,Dazzles and Drapes,12.9921515,77.5752126
bangalore,offices,WeWork,12.9688232,77.6137157
bangalore,offices,Tommy Hilfiger,12.9703746,77.6138732
bangalore,offices,Danlaw,12.9719519,77.6126978
bangalore,offices,Mirae Asset,12.9736622,77.6127337
bangalore,offices,Visionet Systems,12.9000037,77.6311862
bangalore,offices,Quartesian Clinical Research Pvt Ltd.,12.9004039,77.6311919
bangalore,offices,Mando Softtech India Pvt Ltd,12.9005577,77.6311777
bangalore,offices,iRunway,12.9004794,77.6311836
bangalore,offices,Hinduja Global Solutions Ltd.,12.8999003,77.6311922
bangalore,offices,Mindteck,12.8998111,77.6311996
bangalore,offices,Quinnox Inc,12.8976813,77.6308879
bangalore,offices,Avaya,12.8991688,77.6310677
bangalore,offices,Tally Solutions Private Limited,12.8991094,77.6310713
bangalore,offices,Reltio,12.8995288,77.6311971
bangalore,offices,IDC Centre for Consultancy and Research,12.899407,77.6304677
bangalore,offices,91Springboard,12.9432449,77.6211427
bangalore,offices,eAge technologies,12.9743317,77.6398645
bangalore,offices,DHL,12.9682168,77.6366325
bangalore,offices,Craftizen Foundation,12.9717271,77.6399504
bangalore,offices,Dotted i,12.9585187,77.5929153
bangalore,offices,Naadia Mirza and Co.,12.958508,77.5929088
bangalore,offices,DHL,12.9589305,77.5936581
bangalore,offices,Raja Ravi Varma Heritage Foundation,12.9742227,77.5988165
bangalore,offices,CABC'S,12.9751307,77.5976813
bangalore,offices,Agami,12.9644601,77.5973783
bangalore,offices,Nexus Venture Partners,12.9728761,77.6003534
bangalore,offices,NASDAQ,12.9691277,77.6006922
bangalore,offices,VKS Shetty and Co.,12.9995066,77.5491462
bangalore,offices,Deemandala Properties Pvt. Ltd.,13.0042383,77.5487667
bangalore,offices,Ati Motors,13.0297393,77.5363942
bangalore,offices,The Takshashila Institution,12.9756711,77.6027301
bangalore,offices,Jio,12.9904671,77.5880858
bangalore,offices,Bangalore One,13.0103288,77.5500333
bangalore,offices,Teepoi LLP,12.9237234,77.5746473
bangalore,offices,Karnataka State Remote Sensing Applications Centre,13.0933248,77.5618672
bangalore,offices,Smartworks,12.9660722,77.5956982
bangalore,offices,Rakuten India,12.967566,77.5909062
bangalore,offices,Uncle Delivery Express,12.9123154,77.6333003
bangalore,offices,Crestaerospace,12.9122964,77.6333884
bangalore,offices,Cybrilla,12.9105563,77.6516877
bangalore,offices,A Hundred Hands,12.9644307,77.6151761
bangalore,offices,Cleveland Town,12.9940417,77.6116055
bangalore,offices,carX,12.8401766,77.6639003
bangalore,offices,FEBA India,12.9724172,77.6109785
bangalore,offices,Condor Carbon,12.9717441,77.6059386
bangalore,offices,APTSYS Consultancy Services,12.9684609,77.640919
bangalore,offices,Postman,12.9738312,77.6444042
bangalore,offices,KITU Office,12.9208392,77.6132341
bangalore,offices,BMC Adventures,12.9775684,77.6400704
bangalore,offices,VARS builders (P) Ltd,12.9719762,77.6420519
bangalore,offices,Poclain Hydraulics (Puducherry) PVT LTD / Bengaluru office,12.9368859,77.5826318
bangalore,offices,Navaneeta Education Trust,13.0012204,77.5493547
bangalore,offices,AWS,12.985802,77.5874156
bangalore,offices,AMD,12.9857759,77.5876275
bangalore,offices,Ferns Builders,12.9571208,77.6416523
bangalore,offices,Willow TV,12.9677803,77.6113433
bangalore,offices,Cove,12.9678823,77.6114345
bangalore,offices,Beijing Hotels Private Limited,12.9905834,77.594334
bangalore,offices,Angas Aeronautics India,12.9949848,77.5891324
bangalore,offices,Mission Aerospace Foundation of India,12.9950383,77.5891565
bangalore,offices,Genser Aerospace,12.9950879,77.5891774
bangalore,offices,PRDC Infotech Pvt. Ltd.,13.0015778,77.5482141
bangalore,offices,YS Brands Pvt. Ltd.,13.0016098,77.5483248
bangalore,offices,Nihon Communication Solutions Pvt. Ltd.,13.0015026,77.5487358
bangalore,offices,SICK India Pvt. Ltd.,13.0014974,77.5486989
bangalore,offices,Accenture,12.9863024,77.6960662
